image_name,damage,occlusion,crop
Co Rd 246/img/182_31.492092_-97.692252.png,0,1,0
Co Rd 246/img/183_31.492251_-97.692151.png,0,1,0
Co Rd 246/img/184_31.492410_-97.692051.png,0,1,0
Co Rd 246/img/185_31.492568_-97.691951.png,0,0,0
Co Rd 246/img/186_31.492727_-97.691851.png,0,0,0
Co Rd 246/img/187_31.492886_-97.691750.png,0,0,0
Co Rd 246/img/188_31.493044_-97.691650.png,0,0,0
Co Rd 246/img/189_31.493203_-97.691550.png,0,0,0
Co Rd 246/img/190_31.493362_-97.691450.png,0,0,0
Co Rd 246/img/191_31.493517_-97.691343.png,0,0,0
Co Rd 246/img/192_31.493668_-97.691227.png,0,0,0
Co Rd 246/img/193_31.493800_-97.691084.png,0,0,0
Co Rd 246/img/194_31.493928_-97.690936.png,0,0,1
Co Rd 246/img/195_31.494043_-97.690774.png,1,0,0
Co Rd 246/img/196_31.494140_-97.690597.png,1,0,0
Co Rd 246/img/197_31.494223_-97.690410.png,1,0,0
Co Rd 246/img/198_31.494298_-97.690219.png,1,0,0
Co Rd 246/img/199_31.494367_-97.690024.png,1,0,0
Co Rd 246/img/200_31.494425_-97.689825.png,1,0,0
Co Rd 246/img/201_31.494484_-97.689626.png,1,0,0
Co Rd 246/img/202_31.494543_-97.689427.png,1,0,0
Co Rd 246/img/203_31.494608_-97.689231.png,1,0,0
Co Rd 246/img/204_31.494673_-97.689034.png,1,0,0
Co Rd 246/img/205_31.494732_-97.688836.png,1,0,0
Co Rd 246/img/206_31.494791_-97.688637.png,1,0,0
Co Rd 246/img/207_31.494850_-97.688438.png,1,0,0
Co Rd 246/img/208_31.494909_-97.688239.png,1,0,0
Co Rd 246/img/209_31.494971_-97.688041.png,1,0,0
Co Rd 246/img/210_31.495034_-97.687843.png,1,0,0
Co Rd 246/img/211_31.495097_-97.687646.png,1,0,0
Co Rd 246/img/212_31.495160_-97.687449.png,1,0,0
Co Rd 246/img/213_31.495223_-97.687252.png,1,0,0
Co Rd 246/img/214_31.495286_-97.687054.png,1,0,0
Co Rd 246/img/215_31.495350_-97.686857.png,1,0,0
Co Rd 246/img/216_31.495413_-97.686660.png,1,0,0
Co Rd 246/img/217_31.495476_-97.686463.png,1,0,0
Co Rd 246/img/218_31.495536_-97.686264.png,1,0,0
Co Rd 246/img/219_31.495597_-97.686066.png,1,0,0
Co Rd 246/img/220_31.495657_-97.685867.png,1,0,0
Co Rd 246/img/221_31.495717_-97.685669.png,1,0,0
Co Rd 246/img/222_31.495777_-97.685470.png,1,0,0
Co Rd 246/img/223_31.495837_-97.685272.png,1,0,0
Co Rd 246/img/224_31.495898_-97.685074.png,1,0,0
Co Rd 246/img/225_31.495960_-97.684876.png,1,0,0
Co Rd 246/img/226_31.496023_-97.684678.png,1,0,0
Co Rd 246/img/227_31.496085_-97.684481.png,1,0,0
Co Rd 246/img/228_31.496147_-97.684283.png,1,0,0
Co Rd 246/img/229_31.496207_-97.684085.png,1,0,0
Co Rd 246/img/230_31.496265_-97.683885.png,1,0,0
Co Rd 246/img/231_31.496323_-97.683686.png,1,0,0
Co Rd 246/img/232_31.496381_-97.683486.png,1,0,0
Co Rd 246/img/233_31.496438_-97.683287.png,1,0,0
Co Rd 246/img/234_31.496496_-97.683087.png,1,0,0
Co Rd 246/img/235_31.496554_-97.682888.png,1,0,0
Co Rd 246/img/236_31.496615_-97.682690.png,1,0,0
Co Rd 246/img/237_31.496678_-97.682492.png,1,0,0
Co Rd 246/img/238_31.496740_-97.682295.png,1,0,0
Co Rd 246/img/239_31.496813_-97.682102.png,1,0,0
Co Rd 246/img/240_31.496890_-97.681912.png,1,0,0
Co Rd 246/img/241_31.496980_-97.681729.png,1,0,0
Co Rd 246/img/242_31.497080_-97.681555.png,1,0,0
Co Rd 246/img/243_31.497200_-97.681398.png,1,0,0
Co Rd 246/img/244_31.497325_-97.681246.png,1,0,0
Co Rd 246/img/245_31.497464_-97.681112.png,1,0,0
Co Rd 246/img/246_31.497607_-97.680985.png,1,0,0
Co Rd 246/img/247_31.497749_-97.680855.png,1,0,0
Co Rd 246/img/248_31.497889_-97.680721.png,1,0,0
Co Rd 246/img/249_31.498028_-97.680588.png,1,0,0
Co Rd 246/img/250_31.498168_-97.680454.png,1,0,0
Co Rd 246/img/251_31.498307_-97.680321.png,1,0,0
Co Rd 246/img/252_31.498448_-97.680189.png,1,0,0
Co Rd 246/img/253_31.498593_-97.680064.png,1,0,0
Co Rd 246/img/254_31.498738_-97.679939.png,1,0,0
Co Rd 246/img/255_31.498884_-97.679815.png,1,0,0
Co Rd 246/img/256_31.499029_-97.679690.png,1,0,0
Co Rd 246/img/257_31.499175_-97.679565.png,1,0,0
Co Rd 246/img/258_31.499318_-97.679438.png,1,0,0
Co Rd 246/img/259_31.499462_-97.679311.png,1,0,0
Co Rd 246/img/260_31.499606_-97.679183.png,1,0,0
Co Rd 246/img/261_31.499749_-97.679056.png,1,0,1
Co Rd 246/img/262_31.499893_-97.678928.png,1,0,0
Co Rd 246/img/263_31.500036_-97.678801.png,1,0,0
Co Rd 246/img/264_31.500180_-97.678673.png,1,0,0
Co Rd 246/img/265_31.500322_-97.678544.png,1,0,0
Co Rd 246/img/266_31.500465_-97.678415.png,1,0,1
Co Rd 246/img/267_31.500607_-97.678286.png,1,0,0
Co Rd 246/img/268_31.500750_-97.678156.png,1,0,0
Co Rd 246/img/269_31.500889_-97.678022.png,1,0,0
Co Rd 246/img/270_31.501029_-97.677889.png,1,0,0
Co Rd 246/img/271_31.501175_-97.677765.png,1,0,0
Co Rd 246/img/272_31.501324_-97.677648.png,1,0,0
Co Rd 246/img/273_31.501479_-97.677541.png,1,0,0
Co Rd 246/img/274_31.501639_-97.677443.png,1,0,0
Co Rd 246/img/275_31.501811_-97.677379.png,1,0,0
Co Rd 246/img/276_31.501987_-97.677334.png,1,0,0
Co Rd 246/img/277_31.502165_-97.677303.png,1,0,0
Co Rd 246/img/278_31.502344_-97.677275.png,1,0,0
Co Rd 246/img/279_31.502523_-97.677247.png,1,0,0
Co Rd 246/img/280_31.502702_-97.677219.png,1,0,0
Co Rd 246/img/281_31.502881_-97.677191.png,1,0,1
Co Rd 246/img/282_31.503059_-97.677162.png,1,0,0
Co Rd 246/img/283_31.503238_-97.677129.png,1,0,0
Co Rd 246/img/284_31.503415_-97.677094.png,1,0,0
Co Rd 246/img/285_31.503593_-97.677058.png,1,0,0
Co Rd 246/img/286_31.503771_-97.677023.png,1,0,0
Co Rd 246/img/287_31.503949_-97.676988.png,1,0,0
Co Rd 246/img/288_31.504125_-97.676942.png,1,0,1
Co Rd 246/img/289_31.504297_-97.676881.png,1,0,0
Co Rd 246/img/290_31.504456_-97.676782.png,1,0,0
Co Rd 246/img/291_31.504607_-97.676668.png,1,0,1
Co Rd 246/img/292_31.504751_-97.676541.png,1,0,0
Co Rd 246/img/293_31.504888_-97.676403.png,1,0,0
Co Rd 246/img/294_31.505021_-97.676261.png,1,0,0
Co Rd 246/img/295_31.505147_-97.676111.png,1,0,0
Co Rd 246/img/296_31.505273_-97.675960.png,1,0,0
Co Rd 246/img/297_31.505399_-97.675809.png,1,0,0
Co Rd 246/img/298_31.505525_-97.675658.png,1,0,0
Co Rd 246/img/299_31.505650_-97.675507.png,1,0,0
Co Rd 246/img/300_31.505776_-97.675356.png,1,0,0
Co Rd 246/img/301_31.505902_-97.675205.png,1,0,0
Co Rd 246/img/302_31.506027_-97.675054.png,1,0,0
Co Rd 246/img/303_31.506153_-97.674903.png,1,0,1
Co Rd 246/img/304_31.506279_-97.674752.png,1,0,0
Co Rd 246/img/305_31.506404_-97.674601.png,1,0,0
Co Rd 246/img/306_31.506530_-97.674449.png,1,0,0
Co Rd 246/img/307_31.506656_-97.674298.png,1,0,0
Co Rd 246/img/308_31.506781_-97.674147.png,1,0,0
Co Rd 246/img/309_31.506906_-97.673995.png,1,0,0
Co Rd 246/img/310_31.507031_-97.673843.png,1,0,0
Co Rd 246/img/311_31.507155_-97.673690.png,1,0,0
Co Rd 246/img/312_31.507280_-97.673538.png,1,0,0
Co Rd 246/img/313_31.507404_-97.673385.png,1,0,0
Co Rd 246/img/314_31.507528_-97.673233.png,1,0,0
Co Rd 246/img/315_31.507653_-97.673080.png,1,0,0
Co Rd 246/img/316_31.507777_-97.672928.png,1,0,0
Co Rd 246/img/317_31.507902_-97.672776.png,1,0,0
Co Rd 246/img/318_31.508030_-97.672627.png,1,0,0
Co Rd 246/img/319_31.508157_-97.672478.png,1,0,0
Co Rd 246/img/320_31.508285_-97.672329.png,1,0,0
Co Rd 246/img/321_31.508412_-97.672180.png,1,0,0
Co Rd 246/img/322_31.508540_-97.672031.png,1,0,0
Co Rd 246/img/323_31.508667_-97.671882.png,1,0,0
Co Rd 246/img/324_31.508798_-97.671737.png,1,0,0
Co Rd 246/img/325_31.508928_-97.671591.png,1,0,0
Co Rd 246/img/326_31.509059_-97.671446.png,1,0,0
Co Rd 246/img/327_31.509190_-97.671301.png,1,0,1
Co Rd 246/img/328_31.509321_-97.671156.png,1,0,0
Co Rd 246/img/329_31.509451_-97.671011.png,1,0,0
Co Rd 246/img/330_31.509582_-97.670866.png,1,0,0
Co Rd 246/img/331_31.509713_-97.670721.png,1,0,0
Co Rd 246/img/332_31.509844_-97.670576.png,1,0,0
Co Rd 246/img/333_31.509975_-97.670431.png,1,0,0
Co Rd 246/img/334_31.510106_-97.670286.png,1,0,1
Co Rd 246/img/335_31.510236_-97.670141.png,1,0,0
Co Rd 246/img/336_31.510363_-97.669991.png,1,0,1
Co Rd 246/img/337_31.510491_-97.669843.png,0,0,0
Co Rd 246/img/338_31.510622_-97.669698.png,0,0,0
Co Rd 246/img/339_31.510753_-97.669553.png,1,0,0
Co Rd 246/img/340_31.510884_-97.669408.png,1,0,1
Co Rd 246/img/341_31.511015_-97.669263.png,1,0,0
Co Rd 246/img/342_31.511145_-97.669118.png,1,0,0
Co Rd 246/img/343_31.511275_-97.668971.png,1,0,0
Co Rd 246/img/344_31.511404_-97.668824.png,1,0,0
Co Rd 246/img/345_31.511534_-97.668678.png,1,0,0
Co Rd 246/img/346_31.511663_-97.668531.png,1,0,0
Co Rd 246/img/347_31.511792_-97.668384.png,1,0,0
Co Rd 246/img/348_31.511925_-97.668241.png,1,0,0
Co Rd 246/img/349_31.512056_-97.668096.png,1,0,0
Co Rd 246/img/350_31.512185_-97.667949.png,1,0,0
Co Rd 246/img/351_31.512314_-97.667803.png,1,0,0
Co Rd 246/img/352_31.512446_-97.667659.png,1,0,0
Co Rd 246/img/353_31.512578_-97.667515.png,1,0,0
Co Rd 246/img/354_31.512710_-97.667372.png,1,0,0
Co Rd 246/img/355_31.512848_-97.667236.png,1,0,0
Co Rd 246/img/356_31.512995_-97.667114.png,1,0,0
Co Rd 246/img/357_31.513145_-97.666997.png,1,0,0
Co Rd 246/img/358_31.513300_-97.666890.png,1,0,0
Co Rd 246/img/359_31.513462_-97.666797.png,1,0,0
Co Rd 246/img/360_31.513629_-97.666717.png,1,0,0
Co Rd 246/img/361_31.513800_-97.666651.png,1,0,0
Co Rd 246/img/362_31.513973_-97.666591.png,1,0,0
Co Rd 246/img/363_31.514146_-97.666530.png,1,0,0
Co Rd 246/img/364_31.514318_-97.666470.png,1,0,0
Co Rd 246/img/365_31.514491_-97.666409.png,1,0,0
Co Rd 246/img/366_31.514666_-97.666355.png,1,0,0
Co Rd 246/img/367_31.514840_-97.666302.png,1,0,0
Co Rd 246/img/368_31.515015_-97.666249.png,1,0,0
Co Rd 246/img/369_31.515189_-97.666196.png,1,0,0
Co Rd 246/img/370_31.515364_-97.666143.png,1,0,0
Co Rd 246/img/371_31.515537_-97.666085.png,1,0,0
Co Rd 246/img/372_31.515711_-97.666026.png,1,0,0
Co Rd 246/img/373_31.515884_-97.665967.png,1,0,0
Co Rd 246/img/374_31.516057_-97.665908.png,1,0,0
Co Rd 246/img/375_31.516230_-97.665850.png,1,0,0
Co Rd 246/img/376_31.516404_-97.665791.png,1,0,0
Co Rd 246/img/377_31.516577_-97.665733.png,1,0,0
Co Rd 246/img/378_31.516750_-97.665674.png,1,0,0
Co Rd 246/img/379_31.516924_-97.665616.png,1,0,0
Co Rd 246/img/380_31.517098_-97.665561.png,1,0,0
Co Rd 246/img/381_31.517272_-97.665507.png,1,0,0
Co Rd 246/img/382_31.517447_-97.665452.png,1,0,0
Co Rd 246/img/383_31.517620_-97.665395.png,1,0,0
Co Rd 246/img/384_31.517792_-97.665332.png,1,0,0
Co Rd 246/img/385_31.517965_-97.665273.png,1,0,0
Co Rd 246/img/386_31.518139_-97.665216.png,1,0,0
Co Rd 246/img/387_31.518313_-97.665160.png,1,0,1
Co Rd 246/img/388_31.518487_-97.665104.png,1,0,0
Co Rd 246/img/389_31.518661_-97.665048.png,1,0,0
Co Rd 246/img/390_31.518835_-97.664991.png,1,0,0
Co Rd 246/img/391_31.519008_-97.664935.png,1,0,0
Co Rd 246/img/392_31.519182_-97.664879.png,1,0,1
Co Rd 246/img/393_31.519355_-97.664819.png,1,0,1
Co Rd 246/img/394_31.519527_-97.664756.png,1,0,0
Co Rd 246/img/395_31.519700_-97.664693.png,1,0,0
Co Rd 246/img/396_31.519853_-97.664582.png,1,0,0
Co Rd 246/img/397_31.519987_-97.664442.png,1,0,0
Co Rd 246/img/398_31.520120_-97.664300.png,1,0,0
Co Rd 246/img/399_31.520232_-97.664135.png,1,0,0
Co Rd 246/img/400_31.520333_-97.663961.png,1,0,0
Co Rd 246/img/401_31.520406_-97.663768.png,1,0,0
Co Rd 246/img/402_31.520462_-97.663569.png,1,0,0
Co Rd 246/img/403_31.520502_-97.663364.png,1,0,0
Co Rd 246/img/404_31.520515_-97.663154.png,1,0,0
Co Rd 246/img/405_31.520516_-97.662944.png,1,0,0
Co Rd 246/img/406_31.520494_-97.662735.png,1,0,0
Co Rd 246/img/407_31.520454_-97.662530.png,1,0,0
Co Rd 246/img/408_31.520399_-97.662329.png,1,0,0
Co Rd 246/img/409_31.520343_-97.662129.png,1,0,1
Co Rd 246/img/410_31.520287_-97.661929.png,1,0,1
Co Rd 246/img/411_31.520231_-97.661729.png,1,0,1
Co Rd 246/img/412_31.520175_-97.661528.png,1,0,0
Co Rd 246/img/413_31.520119_-97.661328.png,1,0,0
Co Rd 246/img/414_31.520064_-97.661128.png,1,0,0
Co Rd 246/img/415_31.520008_-97.660927.png,1,0,0
Co Rd 246/img/416_31.519952_-97.660727.png,1,0,0
Co Rd 246/img/417_31.519897_-97.660527.png,1,0,0
Co Rd 246/img/418_31.519841_-97.660326.png,1,0,0
Co Rd 246/img/419_31.519785_-97.660126.png,1,0,0
Co Rd 246/img/420_31.519729_-97.659926.png,1,0,0
Co Rd 246/img/421_31.519674_-97.659726.png,1,0,1
Co Rd 246/img/422_31.519618_-97.659525.png,1,0,0
Co Rd 246/img/423_31.519562_-97.659325.png,1,0,0
Co Rd 246/img/424_31.519506_-97.659125.png,1,0,0
Co Rd 246/img/425_31.519451_-97.658924.png,1,0,0
Co Rd 246/img/426_31.519395_-97.658724.png,1,0,0
Co Rd 246/img/427_31.519339_-97.658524.png,1,0,0
Co Rd 246/img/428_31.519283_-97.658324.png,1,0,0
Co Rd 246/img/429_31.519226_-97.658124.png,1,0,0
Co Rd 246/img/430_31.519169_-97.657924.png,1,0,0
Co Rd 246/img/431_31.519112_-97.657724.png,1,0,0
Co Rd 246/img/432_31.519056_-97.657524.png,1,0,0
Co Rd 246/img/433_31.518999_-97.657324.png,1,0,0
Co Rd 246/img/434_31.518942_-97.657124.png,1,0,0
Co Rd 246/img/435_31.518885_-97.656924.png,1,0,0
Co Rd 246/img/436_31.518828_-97.656725.png,1,0,0
Co Rd 246/img/437_31.518771_-97.656525.png,1,0,0
Co Rd 246/img/438_31.518715_-97.656325.png,1,0,0
Co Rd 246/img/439_31.518658_-97.656125.png,1,0,1
Co Rd 246/img/440_31.518601_-97.655925.png,1,0,0
Co Rd 246/img/441_31.518545_-97.655725.png,1,0,0
Co Rd 246/img/442_31.518488_-97.655525.png,1,0,0
Co Rd 246/img/443_31.518439_-97.655322.png,1,0,0
Co Rd 246/img/444_31.518390_-97.655120.png,1,0,0
Co Rd 246/img/445_31.518341_-97.654917.png,1,0,0
Co Rd 246/img/446_31.518292_-97.654714.png,1,0,0
Co Rd 246/img/447_31.518269_-97.654506.png,1,0,0
Co Rd 246/img/448_31.518289_-97.654298.png,1,0,0
Co Rd 246/img/449_31.518319_-97.654090.png,1,0,0
Co Rd 246/img/450_31.518369_-97.653888.png,1,0,0
Co Rd 246/img/451_31.518442_-97.653696.png,1,0,0
Co Rd 246/img/452_31.518524_-97.653509.png,1,0,0
Co Rd 246/img/453_31.518632_-97.653341.png,1,0,1
Co Rd 246/img/454_31.518747_-97.653179.png,1,0,0
Co Rd 246/img/455_31.518882_-97.653039.png,1,0,0
Co Rd 246/img/456_31.522144_-97.576160.png,1,0,0
Co Rd 246/img/457_31.522297_-97.576272.png,1,0,0
Co Rd 246/img/458_31.522450_-97.576384.png,0,0,0
Co Rd 246/img/459_31.522603_-97.576496.png,1,0,0
Co Rd 246/img/460_31.522756_-97.576608.png,1,0,0
Co Rd 246/img/461_31.522908_-97.576720.png,1,0,0
Co Rd 246/img/462_31.523063_-97.576829.png,1,0,1
Co Rd 246/img/463_31.523218_-97.576937.png,1,0,0
Co Rd 246/img/464_31.523373_-97.577045.png,1,0,0
Co Rd 246/img/465_31.523527_-97.577154.png,0,0,0
Co Rd 246/img/466_31.523683_-97.577260.png,0,0,0
Co Rd 246/img/467_31.523839_-97.577366.png,0,0,0
Co Rd 246/img/468_31.523995_-97.577471.png,0,0,0
Co Rd 246/img/469_31.524151_-97.577577.png,0,0,0
Co Rd 246/img/470_31.524309_-97.577679.png,0,0,0
Co Rd 246/img/471_31.524466_-97.577782.png,0,0,1
Co Rd 246/img/472_31.524624_-97.577884.png,0,0,0
Co Rd 246/img/473_31.524782_-97.577987.png,0,0,0
Co Rd 246/img/474_31.524939_-97.578091.png,0,0,0
Co Rd 246/img/475_31.525093_-97.578200.png,0,0,0
Co Rd 246/img/476_31.525247_-97.578308.png,0,0,0
Co Rd 246/img/477_31.525402_-97.578417.png,0,0,0
Co Rd 246/img/478_31.525556_-97.578526.png,0,0,1
Co Rd 246/img/479_31.525711_-97.578635.png,0,0,0
Co Rd 246/img/480_31.525866_-97.578743.png,0,0,0
Co Rd 246/img/481_31.526020_-97.578852.png,0,0,0
Co Rd 246/img/482_31.526174_-97.578961.png,0,0,0
Co Rd 246/img/483_31.526329_-97.579070.png,0,0,0
Co Rd 246/img/484_31.526484_-97.579178.png,0,0,1
Co Rd 246/img/485_31.526639_-97.579285.png,0,0,0
Co Rd 246/img/486_31.526794_-97.579392.png,1,0,0
Co Rd 246/img/487_31.526950_-97.579500.png,1,0,0
Co Rd 246/img/488_31.527105_-97.579607.png,1,0,0
Co Rd 246/img/489_31.527260_-97.579714.png,1,0,0
Co Rd 246/img/490_31.527415_-97.579821.png,1,0,0
Co Rd 246/img/491_31.527571_-97.579928.png,1,0,0
Co Rd 246/img/492_31.527726_-97.580036.png,1,0,0
Co Rd 246/img/493_31.527880_-97.580145.png,1,0,0
Co Rd 246/img/494_31.528034_-97.580255.png,1,0,0
Co Rd 246/img/495_31.528188_-97.580364.png,1,0,0
Co Rd 246/img/496_31.528344_-97.580470.png,1,0,0
Co Rd 246/img/497_31.528500_-97.580577.png,1,0,0
Co Rd 246/img/498_31.528655_-97.580683.png,1,0,0
Co Rd 246/img/499_31.528811_-97.580790.png,1,0,0
Co Rd 246/img/500_31.528967_-97.580896.png,1,0,0
Co Rd 246/img/501_31.529123_-97.581002.png,1,0,1
Co Rd 246/img/502_31.529278_-97.581109.png,1,0,0
Co Rd 246/img/503_31.529434_-97.581215.png,1,0,0
Co Rd 246/img/504_31.529590_-97.581322.png,1,0,0
Co Rd 246/img/505_31.529745_-97.581428.png,1,0,0
Co Rd 246/img/506_31.529901_-97.581534.png,1,0,0
Co Rd 246/img/507_31.530057_-97.581641.png,1,0,0
Co Rd 246/img/508_31.530212_-97.581747.png,1,0,1
Co Rd 246/img/509_31.530368_-97.581854.png,1,0,0
Co Rd 246/img/510_31.530524_-97.581960.png,1,0,0
Co Rd 246/img/511_31.530679_-97.582067.png,1,0,0
Co Rd 246/img/512_31.530835_-97.582173.png,1,0,0
Co Rd 246/img/513_31.530991_-97.582279.png,0,0,0
Co Rd 246/img/514_31.531147_-97.582386.png,0,0,0
Co Rd 246/img/515_31.531302_-97.582492.png,1,0,1
Co Rd 246/img/516_31.531458_-97.582598.png,1,0,0
Co Rd 246/img/517_31.531614_-97.582705.png,1,0,0
Co Rd 246/img/518_31.531769_-97.582811.png,1,0,1
Co Rd 246/img/519_31.531925_-97.582917.png,1,0,0
Co Rd 246/img/520_31.532081_-97.583024.png,0,0,0
Co Rd 246/img/521_31.532237_-97.583130.png,0,0,1
Co Rd 246/img/522_31.532393_-97.583236.png,1,0,1
Co Rd 246/img/523_31.532548_-97.583342.png,1,0,1
Co Rd 246/img/524_31.532704_-97.583448.png,1,0,0
Co Rd 246/img/525_31.532860_-97.583554.png,1,0,0
Co Rd 246/img/526_31.533016_-97.583661.png,1,0,0
Co Rd 246/img/527_31.533172_-97.583767.png,1,0,0
Co Rd 246/img/528_31.533328_-97.583873.png,1,0,0
Co Rd 246/img/529_31.533483_-97.583979.png,1,0,0
Co Rd 246/img/530_31.533639_-97.584087.png,1,0,0
Co Rd 246/img/531_31.533794_-97.584194.png,1,0,0
Co Rd 246/img/532_31.533949_-97.584302.png,1,0,0
Co Rd 246/img/533_31.534104_-97.584410.png,1,0,0
Co Rd 246/img/534_31.534259_-97.584517.png,1,0,0
Co Rd 246/img/535_31.534415_-97.584622.png,1,0,0
Co Rd 246/img/536_31.534571_-97.584728.png,1,0,0
Co Rd 246/img/537_31.534727_-97.584833.png,0,0,0
Co Rd 246/img/538_31.534883_-97.584939.png,1,0,0
Co Rd 246/img/539_31.535039_-97.585045.png,1,0,0
Co Rd 246/img/540_31.535196_-97.585150.png,0,0,0
Co Rd 246/img/541_31.535352_-97.585256.png,0,0,1
Co Rd 246/img/542_31.535508_-97.585362.png,1,0,0
Co Rd 246/img/543_31.535664_-97.585467.png,1,0,0
Co Rd 246/img/544_31.535820_-97.585573.png,1,0,0
Co Rd 246/img/545_31.535976_-97.585679.png,1,0,0
Co Rd 246/img/546_31.536132_-97.585784.png,1,0,0
Co Rd 246/img/547_31.536288_-97.585890.png,0,0,0
Co Rd 246/img/548_31.536443_-97.585997.png,1,0,0
Co Rd 246/img/549_31.536599_-97.586105.png,1,0,0
Co Rd 246/img/550_31.536754_-97.586212.png,1,0,0
Co Rd 246/img/551_31.536909_-97.586319.png,1,0,0
Co Rd 246/img/552_31.537065_-97.586426.png,1,0,0
Co Rd 246/img/553_31.537220_-97.586533.png,1,0,0
Co Rd 246/img/554_31.537375_-97.586640.png,1,0,0
Co Rd 246/img/555_31.537530_-97.586748.png,1,0,0
Co Rd 246/img/556_31.537686_-97.586855.png,1,0,0
Co Rd 246/img/557_31.537841_-97.586962.png,1,0,1
Co Rd 246/img/558_31.537996_-97.587069.png,1,0,0
Co Rd 246/img/559_31.538152_-97.587176.png,1,0,0
Co Rd 246/img/560_31.538307_-97.587283.png,0,0,0
Co Rd 246/img/561_31.538463_-97.587390.png,1,0,0
Co Rd 246/img/562_31.538616_-97.587501.png,1,0,0
Co Rd 246/img/563_31.538768_-97.587614.png,1,0,0
Co Rd 246/img/564_31.538921_-97.587727.png,0,0,0
Co Rd 246/img/565_31.539072_-97.587842.png,0,0,0
Co Rd 246/img/566_31.539220_-97.587962.png,1,0,0
Co Rd 246/img/567_31.539368_-97.588082.png,1,0,0
Co Rd 246/img/568_31.539517_-97.588202.png,1,0,0
Co Rd 246/img/569_31.539664_-97.588323.png,1,0,0
Co Rd 246/img/570_31.539809_-97.588448.png,1,0,0
Co Rd 246/img/571_31.539954_-97.588574.png,1,0,0
Co Rd 246/img/572_31.540097_-97.588701.png,1,0,0
Co Rd 246/img/573_31.540237_-97.588836.png,1,0,0
Co Rd 246/img/574_31.540376_-97.588970.png,1,0,0
Co Rd 246/img/575_31.540514_-97.589105.png,1,0,0
Co Rd 246/img/576_31.540651_-97.589242.png,1,0,0
Co Rd 246/img/577_31.540787_-97.589380.png,1,0,0
Co Rd 246/img/578_31.540924_-97.589517.png,1,0,0
Co Rd 246/img/579_31.541061_-97.589655.png,1,0,1
Co Rd 246/img/580_31.541198_-97.589792.png,1,0,0
Co Rd 246/img/581_31.541338_-97.589924.png,1,0,1
Co Rd 246/img/582_31.541479_-97.590056.png,1,0,0
Co Rd 246/img/583_31.541619_-97.590189.png,1,0,1
Co Rd 246/img/584_31.541762_-97.590316.png,1,0,0
Co Rd 246/img/585_31.541908_-97.590441.png,1,0,0
Co Rd 246/img/586_31.542054_-97.590565.png,1,0,0
Co Rd 246/img/587_31.542199_-97.590690.png,1,0,0
Co Rd 246/img/588_31.542346_-97.590811.png,1,0,0
Co Rd 246/img/589_31.542494_-97.590932.png,1,0,0
Co Rd 246/img/590_31.542642_-97.591053.png,1,0,0
Co Rd 246/img/591_31.542792_-97.591170.png,1,0,0
Co Rd 246/img/592_31.542945_-97.591281.png,1,0,0
Co Rd 246/img/593_31.543098_-97.591392.png,1,0,0
Co Rd 246/img/594_31.543254_-97.591500.png,1,0,0
Co Rd 246/img/595_31.543409_-97.591607.png,1,0,0
Co Rd 246/img/596_31.543564_-97.591715.png,1,0,0
Co Rd 246/img/597_31.543718_-97.591824.png,1,0,0
Co Rd 246/img/598_31.543873_-97.591933.png,1,0,0
Co Rd 246/img/599_31.544027_-97.592041.png,1,0,0
Co Rd 246/img/600_31.544182_-97.592150.png,1,0,0
Co Rd 246/img/601_31.544336_-97.592259.png,1,0,0
Co Rd 246/img/602_31.544491_-97.592368.png,1,0,1
Co Rd 246/img/603_31.544645_-97.592477.png,1,0,0
Co Rd 246/img/604_31.544800_-97.592585.png,1,0,0
Co Rd 246/img/605_31.544954_-97.592694.png,1,0,0
Co Rd 246/img/606_31.545109_-97.592803.png,1,0,0
Co Rd 246/img/607_31.545263_-97.592912.png,1,0,0
Co Rd 246/img/608_31.545418_-97.593021.png,1,0,0
Co Rd 246/img/609_31.545572_-97.593129.png,1,0,0
Co Rd 246/img/610_31.545726_-97.593238.png,1,0,0
Co Rd 246/img/611_31.545881_-97.593347.png,1,0,0
Co Rd 246/img/612_31.546035_-97.593456.png,1,0,0
Co Rd 246/img/613_31.546189_-97.593566.png,1,0,0
Co Rd 246/img/614_31.546343_-97.593675.png,1,0,0
Co Rd 246/img/615_31.546498_-97.593785.png,1,0,1
Co Rd 246/img/616_31.546652_-97.593894.png,1,0,1
Co Rd 246/img/617_31.546806_-97.594004.png,1,0,0
Co Rd 246/img/618_31.546960_-97.594113.png,1,0,0
Co Rd 246/img/619_31.547114_-97.594223.png,1,0,1
Co Rd 246/img/620_31.547268_-97.594332.png,1,0,0
Co Rd 246/img/621_31.547422_-97.594442.png,1,0,0
Co Rd 246/img/622_31.547576_-97.594552.png,1,0,0
Co Rd 246/img/623_31.547728_-97.594666.png,1,0,0
Co Rd 246/img/624_31.547880_-97.594780.png,1,0,0
Co Rd 246/img/625_31.548029_-97.594898.png,1,0,0
Co Rd 246/img/626_31.548174_-97.595023.png,1,0,0
Co Rd 246/img/627_31.548307_-97.595165.png,1,0,0
Co Rd 246/img/628_31.548434_-97.595314.png,1,0,0
Co Rd 246/img/629_31.548559_-97.595466.png,1,0,0
Co Rd 246/img/630_31.548678_-97.595624.png,1,0,0
Co Rd 246/img/631_31.548791_-97.595789.png,1,0,0
Co Rd 246/img/632_31.548894_-97.595962.png,1,0,0
